formation_name,current_ma,pwm_percent,measured_mlux,source_file
formation_7_higher_light,30,60,719.17,formation_7_higher_light_calibration.csv
formation_7_higher_light,30,65,845.89,formation_7_higher_light_calibration.csv
formation_7_higher_light,30,70,1046.9,formation_7_higher_light_calibration.csv
formation_7_higher_light,30,75,1248.4,formation_7_higher_light_calibration.csv
formation_7_higher_light,30,80,1451.5,formation_7_higher_light_calibration.csv
formation_7_higher_light,30,85,1654.1999999999998,formation_7_higher_light_calibration.csv
formation_7_higher_light,30,90,1854.9,formation_7_higher_light_calibration.csv
formation_7_higher_light,30,95,2056.7000000000003,formation_7_higher_light_calibration.csv
formation_7_higher_light,30,100,2327.3,formation_7_higher_light_calibration.csv
formation_7_higher_light,31,10,28.94,formation_7_higher_light_calibration.csv
formation_7_higher_light,31,15,46.756,formation_7_higher_light_calibration.csv
formation_7_higher_light,31,20,65.9,formation_7_higher_light_calibration.csv
formation_7_higher_light,31,25,85.369,formation_7_higher_light_calibration.csv
formation_7_higher_light,31,30,104.86,formation_7_higher_light_calibration.csv
formation_7_higher_light,31,35,177.83,formation_7_higher_light_calibration.csv
formation_7_higher_light,31,40,285.89,formation_7_higher_light_calibration.csv
formation_7_higher_light,31,45,394.58,formation_7_higher_light_calibration.csv
formation_7_higher_light,31,50,504.33,formation_7_higher_light_calibration.csv
formation_7_higher_light,31,55,614.76,formation_7_higher_light_calibration.csv
formation_7_higher_light,31,60,725.06,formation_7_higher_light_calibration.csv
formation_7_higher_light,31,65,853.2,formation_7_higher_light_calibration.csv
formation_7_higher_light,31,70,1056.3,formation_7_higher_light_calibration.csv
formation_7_higher_light,31,75,1260.1,formation_7_higher_light_calibration.csv
formation_7_higher_light,31,80,1465.6,formation_7_higher_light_calibration.csv
formation_7_higher_light,31,85,1670.5,formation_7_higher_light_calibration.csv
formation_7_higher_light,31,90,1872.9,formation_7_higher_light_calibration.csv
formation_7_higher_light,31,95,2077.5,formation_7_higher_light_calibration.csv
formation_7_higher_light,31,100,2351.3,formation_7_higher_light_calibration.csv
formation_7_higher_light,32,10,29.085,formation_7_higher_light_calibration.csv
formation_7_higher_light,32,15,46.998,formation_7_higher_light_calibration.csv
formation_7_higher_light,32,20,66.199,formation_7_higher_light_calibration.csv
formation_7_higher_light,32,25,85.742,formation_7_higher_light_calibration.csv
formation_7_higher_light,32,30,105.44,formation_7_higher_light_calibration.csv
formation_7_higher_light,32,35,178.95,formation_7_higher_light_calibration.csv
formation_7_higher_light,32,40,287.89,formation_7_higher_light_calibration.csv
formation_7_higher_light,32,45,397.46,formation_7_higher_light_calibration.csv
formation_7_higher_light,32,50,508.0,formation_7_higher_light_calibration.csv
formation_7_higher_light,32,55,619.23,formation_7_higher_light_calibration.csv
formation_7_higher_light,32,60,730.31,formation_7_higher_light_calibration.csv
formation_7_higher_light,32,65,859.0,formation_7_higher_light_calibration.csv
formation_7_higher_light,32,70,1065.1,formation_7_higher_light_calibration.csv
formation_7_higher_light,32,75,1271.6,formation_7_higher_light_calibration.csv
formation_7_higher_light,32,80,1478.8,formation_7_higher_light_calibration.csv
formation_7_higher_light,32,85,1685.6,formation_7_higher_light_calibration.csv
formation_7_higher_light,32,90,1891.2,formation_7_higher_light_calibration.csv
formation_7_higher_light,32,95,2097.7000000000003,formation_7_higher_light_calibration.csv
formation_7_higher_light,32,100,2374.8,formation_7_higher_light_calibration.csv
formation_7_higher_light,33,10,29.237,formation_7_higher_light_calibration.csv
formation_7_higher_light,33,15,47.212,formation_7_higher_light_calibration.csv
formation_7_higher_light,33,20,66.521,formation_7_higher_light_calibration.csv
formation_7_higher_light,33,25,86.111,formation_7_higher_light_calibration.csv
formation_7_higher_light,33,30,105.83,formation_7_higher_light_calibration.csv
formation_7_higher_light,33,35,179.79,formation_7_higher_light_calibration.csv
formation_7_higher_light,33,40,289.73,formation_7_higher_light_calibration.csv
formation_7_higher_light,33,45,399.91,formation_7_higher_light_calibration.csv
formation_7_higher_light,33,50,511.2,formation_7_higher_light_calibration.csv
formation_7_higher_light,33,55,623.15,formation_7_higher_light_calibration.csv
formation_7_higher_light,33,60,735.28,formation_7_higher_light_calibration.csv
formation_7_higher_light,33,65,864.53,formation_7_higher_light_calibration.csv
formation_7_higher_light,33,70,1072.7,formation_7_higher_light_calibration.csv
formation_7_higher_light,33,75,1280.8,formation_7_higher_light_calibration.csv
formation_7_higher_light,33,80,1490.2,formation_7_higher_light_calibration.csv
formation_7_higher_light,33,85,1699.6,formation_7_higher_light_calibration.csv
formation_7_higher_light,33,90,1905.7,formation_7_higher_light_calibration.csv
formation_7_higher_light,33,95,2114.8,formation_7_higher_light_calibration.csv
formation_7_higher_light,33,100,2394.9,formation_7_higher_light_calibration.csv
formation_7_higher_light,34,10,29.398,formation_7_higher_light_calibration.csv
formation_7_higher_light,34,15,47.467,formation_7_higher_light_calibration.csv
formation_7_higher_light,34,20,66.857,formation_7_higher_light_calibration.csv
formation_7_higher_light,34,25,86.496,formation_7_higher_light_calibration.csv
formation_7_higher_light,34,30,106.33,formation_7_higher_light_calibration.csv
formation_7_higher_light,34,35,180.91,formation_7_higher_light_calibration.csv
formation_7_higher_light,34,40,291.47,formation_7_higher_light_calibration.csv
formation_7_higher_light,34,45,402.54,formation_7_higher_light_calibration.csv
formation_7_higher_light,34,50,514.9,formation_7_higher_light_calibration.csv
formation_7_higher_light,34,55,628.0,formation_7_higher_light_calibration.csv
formation_7_higher_light,34,60,742.01,formation_7_higher_light_calibration.csv
formation_7_higher_light,34,65,871.35,formation_7_higher_light_calibration.csv
formation_7_higher_light,34,70,1081.6,formation_7_higher_light_calibration.csv
formation_7_higher_light,34,75,1293.1,formation_7_higher_light_calibration.csv
formation_7_higher_light,34,80,1503.2,formation_7_higher_light_calibration.csv
formation_7_higher_light,34,85,1713.9,formation_7_higher_light_calibration.csv
formation_7_higher_light,34,90,1923.0,formation_7_higher_light_calibration.csv
formation_7_higher_light,34,95,2133.2,formation_7_higher_light_calibration.csv
formation_7_higher_light,34,100,2416.9,formation_7_higher_light_calibration.csv
formation_7_higher_light,35,10,29.813,formation_7_higher_light_calibration.csv
formation_7_higher_light,35,15,47.939,formation_7_higher_light_calibration.csv
formation_7_higher_light,35,20,67.423,formation_7_higher_light_calibration.csv
formation_7_higher_light,35,25,87.177,formation_7_higher_light_calibration.csv
formation_7_higher_light,35,30,107.08,formation_7_higher_light_calibration.csv
formation_7_higher_light,35,35,182.19,formation_7_higher_light_calibration.csv
formation_7_higher_light,35,40,293.52,formation_7_higher_light_calibration.csv
formation_7_higher_light,35,45,405.57,formation_7_higher_light_calibration.csv
formation_7_higher_light,35,50,518.6,formation_7_higher_light_calibration.csv
formation_7_higher_light,35,55,632.26,formation_7_higher_light_calibration.csv
formation_7_higher_light,35,60,746.34,formation_7_higher_light_calibration.csv
formation_7_higher_light,35,65,877.29,formation_7_higher_light_calibration.csv
formation_7_higher_light,35,70,1089.6999999999998,formation_7_higher_light_calibration.csv
formation_7_higher_light,35,75,1303.1,formation_7_higher_light_calibration.csv
formation_7_higher_light,35,80,1515.6,formation_7_higher_light_calibration.csv
formation_7_higher_light,35,85,1726.2,formation_7_higher_light_calibration.csv
formation_7_higher_light,35,90,1939.1,formation_7_higher_light_calibration.csv
formation_7_higher_light,35,95,2153.1,formation_7_higher_light_calibration.csv
formation_7_higher_light,35,100,2438.6,formation_7_higher_light_calibration.csv
formation_7_higher_light,36,10,29.953,formation_7_higher_light_calibration.csv
formation_7_higher_light,36,15,48.18,formation_7_higher_light_calibration.csv
formation_7_higher_light,36,20,67.716,formation_7_higher_light_calibration.csv
formation_7_higher_light,36,25,87.541,formation_7_higher_light_calibration.csv
formation_7_higher_light,36,30,107.54,formation_7_higher_light_calibration.csv
formation_7_higher_light,36,35,183.12,formation_7_higher_light_calibration.csv
formation_7_higher_light,36,40,295.38,formation_7_higher_light_calibration.csv
formation_7_higher_light,36,45,408.09,formation_7_higher_light_calibration.csv
formation_7_higher_light,36,50,521.92,formation_7_higher_light_calibration.csv
formation_7_higher_light,36,55,636.25,formation_7_higher_light_calibration.csv
formation_7_higher_light,36,60,750.76,formation_7_higher_light_calibration.csv
formation_7_higher_light,36,65,883.48,formation_7_higher_light_calibration.csv
formation_7_higher_light,36,70,1097.2,formation_7_higher_light_calibration.csv
formation_7_higher_light,36,75,1312.8,formation_7_higher_light_calibration.csv
formation_7_higher_light,36,80,1527.0,formation_7_higher_light_calibration.csv
formation_7_higher_light,36,85,1740.0,formation_7_higher_light_calibration.csv
formation_7_higher_light,36,90,1954.2,formation_7_higher_light_calibration.csv
formation_7_higher_light,36,95,2170.7000000000003,formation_7_higher_light_calibration.csv
formation_7_higher_light,36,100,2458.1,formation_7_higher_light_calibration.csv
formation_7_higher_light,37,10,30.064,formation_7_higher_light_calibration.csv
formation_7_higher_light,37,15,48.374,formation_7_higher_light_calibration.csv
formation_7_higher_light,37,20,67.994,formation_7_higher_light_calibration.csv
formation_7_higher_light,37,25,87.918,formation_7_higher_light_calibration.csv
formation_7_higher_light,37,30,107.98,formation_7_higher_light_calibration.csv
formation_7_higher_light,37,35,184.12,formation_7_higher_light_calibration.csv
formation_7_higher_light,37,40,297.1,formation_7_higher_light_calibration.csv
formation_7_higher_light,37,45,410.48,formation_7_higher_light_calibration.csv
formation_7_higher_light,37,50,525.25,formation_7_higher_light_calibration.csv
formation_7_higher_light,37,55,640.56,formation_7_higher_light_calibration.csv
formation_7_higher_light,37,60,755.67,formation_7_higher_light_calibration.csv
formation_7_higher_light,37,65,889.04,formation_7_higher_light_calibration.csv
formation_7_higher_light,37,70,1105.0,formation_7_higher_light_calibration.csv
formation_7_higher_light,37,75,1322.0,formation_7_higher_light_calibration.csv
formation_7_higher_light,37,80,1538.6,formation_7_higher_light_calibration.csv
formation_7_higher_light,37,85,1753.4,formation_7_higher_light_calibration.csv
formation_7_higher_light,37,90,1969.2,formation_7_higher_light_calibration.csv
formation_7_higher_light,37,95,2187.7,formation_7_higher_light_calibration.csv
formation_7_higher_light,37,100,2477.4,formation_7_higher_light_calibration.csv
formation_7_higher_light,38,10,30.182,formation_7_higher_light_calibration.csv
formation_7_higher_light,38,15,48.553,formation_7_higher_light_calibration.csv
formation_7_higher_light,38,20,68.248,formation_7_higher_light_calibration.csv
formation_7_higher_light,38,25,88.218,formation_7_higher_light_calibration.csv
formation_7_higher_light,38,30,108.39,formation_7_higher_light_calibration.csv
formation_7_higher_light,38,35,184.82,formation_7_higher_light_calibration.csv
formation_7_higher_light,38,40,298.67,formation_7_higher_light_calibration.csv
formation_7_higher_light,38,45,412.76,formation_7_higher_light_calibration.csv
formation_7_higher_light,38,50,527.93,formation_7_higher_light_calibration.csv
formation_7_higher_light,38,55,643.85,formation_7_higher_light_calibration.csv
formation_7_higher_light,38,60,759.82,formation_7_higher_light_calibration.csv
formation_7_higher_light,38,65,894.07,formation_7_higher_light_calibration.csv
formation_7_higher_light,38,70,1111.6999999999998,formation_7_higher_light_calibration.csv
formation_7_higher_light,38,75,1330.5,formation_7_higher_light_calibration.csv
formation_7_higher_light,38,80,1548.0,formation_7_higher_light_calibration.csv
formation_7_higher_light,38,85,1764.3,formation_7_higher_light_calibration.csv
formation_7_higher_light,38,90,1982.8,formation_7_higher_light_calibration.csv
formation_7_higher_light,38,95,2203.1,formation_7_higher_light_calibration.csv
formation_7_higher_light,38,100,2494.7,formation_7_higher_light_calibration.csv
formation_7_higher_light,39,10,30.321,formation_7_higher_light_calibration.csv
formation_7_higher_light,39,15,48.736,formation_7_higher_light_calibration.csv
formation_7_higher_light,39,20,68.494,formation_7_higher_light_calibration.csv
formation_7_higher_light,39,25,88.584,formation_7_higher_light_calibration.csv
formation_7_higher_light,39,30,108.78,formation_7_higher_light_calibration.csv
formation_7_higher_light,39,35,185.73,formation_7_higher_light_calibration.csv
formation_7_higher_light,39,40,300.01,formation_7_higher_light_calibration.csv
formation_7_higher_light,39,45,415.0,formation_7_higher_light_calibration.csv
formation_7_higher_light,39,50,531.03,formation_7_higher_light_calibration.csv
formation_7_higher_light,39,55,647.81,formation_7_higher_light_calibration.csv
formation_7_higher_light,39,60,764.26,formation_7_higher_light_calibration.csv
formation_7_higher_light,39,65,899.26,formation_7_higher_light_calibration.csv
formation_7_higher_light,39,70,1118.7,formation_7_higher_light_calibration.csv
formation_7_higher_light,39,75,1339.0,formation_7_higher_light_calibration.csv
formation_7_higher_light,39,80,1558.7,formation_7_higher_light_calibration.csv
formation_7_higher_light,39,85,1776.9,formation_7_higher_light_calibration.csv
formation_7_higher_light,39,90,1996.6,formation_7_higher_light_calibration.csv
formation_7_higher_light,39,95,2218.8,formation_7_higher_light_calibration.csv
formation_7_higher_light,39,100,2512.8,formation_7_higher_light_calibration.csv
formation_7_higher_light,40,10,30.407,formation_7_higher_light_calibration.csv
formation_7_higher_light,40,15,48.921,formation_7_higher_light_calibration.csv
formation_7_higher_light,40,20,68.773,formation_7_higher_light_calibration.csv
formation_7_higher_light,40,25,88.878,formation_7_higher_light_calibration.csv
formation_7_higher_light,40,30,109.11,formation_7_higher_light_calibration.csv
formation_7_higher_light,40,35,186.55,formation_7_higher_light_calibration.csv
formation_7_higher_light,40,40,301.71,formation_7_higher_light_calibration.csv
formation_7_higher_light,40,45,416.9,formation_7_higher_light_calibration.csv
formation_7_higher_light,40,50,533.71,formation_7_higher_light_calibration.csv
formation_7_higher_light,40,55,651.29,formation_7_higher_light_calibration.csv
formation_7_higher_light,40,60,768.56,formation_7_higher_light_calibration.csv
formation_7_higher_light,40,65,904.62,formation_7_higher_light_calibration.csv
formation_7_higher_light,40,70,1125.2,formation_7_higher_light_calibration.csv
formation_7_higher_light,40,75,1348.1,formation_7_higher_light_calibration.csv
formation_7_higher_light,40,80,1569.1999999999998,formation_7_higher_light_calibration.csv
formation_7_higher_light,40,85,1789.0,formation_7_higher_light_calibration.csv
formation_7_higher_light,40,90,2010.1,formation_7_higher_light_calibration.csv
formation_7_higher_light,40,95,2233.4,formation_7_higher_light_calibration.csv
formation_7_higher_light,40,100,2531.9,formation_7_higher_light_calibration.csv
formation_7_higher_light,41,10,30.569,formation_7_higher_light_calibration.csv
formation_7_higher_light,41,15,49.142,formation_7_higher_light_calibration.csv
formation_7_higher_light,41,20,69.035,formation_7_higher_light_calibration.csv
formation_7_higher_light,41,25,89.253,formation_7_higher_light_calibration.csv
formation_7_higher_light,41,30,109.56,formation_7_higher_light_calibration.csv
formation_7_higher_light,41,35,187.37,formation_7_higher_light_calibration.csv
formation_7_higher_light,41,40,303.37,formation_7_higher_light_calibration.csv
formation_7_higher_light,41,45,419.56,formation_7_higher_light_calibration.csv
formation_7_higher_light,41,50,536.76,formation_7_higher_light_calibration.csv
formation_7_higher_light,41,55,654.62,formation_7_higher_light_calibration.csv
formation_7_higher_light,41,60,772.85,formation_7_higher_light_calibration.csv
formation_7_higher_light,41,65,909.51,formation_7_higher_light_calibration.csv
formation_7_higher_light,41,70,1132.1,formation_7_higher_light_calibration.csv
formation_7_higher_light,41,75,1356.4,formation_7_higher_light_calibration.csv
formation_7_higher_light,41,80,1579.3,formation_7_higher_light_calibration.csv
formation_7_higher_light,41,85,1800.7,formation_7_higher_light_calibration.csv
formation_7_higher_light,41,90,2023.8,formation_7_higher_light_calibration.csv
formation_7_higher_light,41,95,2248.7,formation_7_higher_light_calibration.csv
formation_7_higher_light,41,100,2549.1000000000004,formation_7_higher_light_calibration.csv
formation_7_higher_light,42,10,30.685,formation_7_higher_light_calibration.csv
formation_7_higher_light,42,15,49.316,formation_7_higher_light_calibration.csv
formation_7_higher_light,42,20,69.251,formation_7_higher_light_calibration.csv
formation_7_higher_light,42,25,89.525,formation_7_higher_light_calibration.csv
formation_7_higher_light,42,30,109.96,formation_7_higher_light_calibration.csv
formation_7_higher_light,42,35,188.19,formation_7_higher_light_calibration.csv
formation_7_higher_light,42,40,304.89,formation_7_higher_light_calibration.csv
formation_7_higher_light,42,45,421.42,formation_7_higher_light_calibration.csv
formation_7_higher_light,42,50,539.29,formation_7_higher_light_calibration.csv
formation_7_higher_light,42,55,658.01,formation_7_higher_light_calibration.csv
formation_7_higher_light,42,60,776.75,formation_7_higher_light_calibration.csv
formation_7_higher_light,42,65,914.39,formation_7_higher_light_calibration.csv
formation_7_higher_light,42,70,1138.7,formation_7_higher_light_calibration.csv
formation_7_higher_light,42,75,1364.2,formation_7_higher_light_calibration.csv
formation_7_higher_light,42,80,1589.3,formation_7_higher_light_calibration.csv
formation_7_higher_light,42,85,1812.1,formation_7_higher_light_calibration.csv
formation_7_higher_light,42,90,2036.0,formation_7_higher_light_calibration.csv
formation_7_higher_light,42,95,2263.4,formation_7_higher_light_calibration.csv
formation_7_higher_light,42,100,2565.8,formation_7_higher_light_calibration.csv
formation_7_higher_light,43,10,30.766,formation_7_higher_light_calibration.csv
formation_7_higher_light,43,15,49.444,formation_7_higher_light_calibration.csv
formation_7_higher_light,43,20,69.484,formation_7_higher_light_calibration.csv
formation_7_higher_light,43,25,89.759,formation_7_higher_light_calibration.csv
formation_7_higher_light,43,30,110.25,formation_7_higher_light_calibration.csv
formation_7_higher_light,43,35,188.9,formation_7_higher_light_calibration.csv
formation_7_higher_light,43,40,306.03,formation_7_higher_light_calibration.csv
formation_7_higher_light,43,45,423.1,formation_7_higher_light_calibration.csv
formation_7_higher_light,43,50,541.85,formation_7_higher_light_calibration.csv
formation_7_higher_light,43,55,661.03,formation_7_higher_light_calibration.csv
formation_7_higher_light,43,60,780.04,formation_7_higher_light_calibration.csv
formation_7_higher_light,43,65,918.48,formation_7_higher_light_calibration.csv
formation_7_higher_light,43,70,1144.2,formation_7_higher_light_calibration.csv
formation_7_higher_light,43,75,1371.3,formation_7_higher_light_calibration.csv
formation_7_higher_light,43,80,1597.1,formation_7_higher_light_calibration.csv
formation_7_higher_light,43,85,1821.6,formation_7_higher_light_calibration.csv
formation_7_higher_light,43,90,2047.6,formation_7_higher_light_calibration.csv
formation_7_higher_light,43,95,2275.6,formation_7_higher_light_calibration.csv
formation_7_higher_light,43,100,2577.5,formation_7_higher_light_calibration.csv
formation_7_higher_light,44,10,30.884,formation_7_higher_light_calibration.csv
formation_7_higher_light,44,15,49.615,formation_7_higher_light_calibration.csv
formation_7_higher_light,44,20,69.709,formation_7_higher_light_calibration.csv
formation_7_higher_light,44,25,90.089,formation_7_higher_light_calibration.csv
formation_7_higher_light,44,30,110.62,formation_7_higher_light_calibration.csv
formation_7_higher_light,44,35,189.62,formation_7_higher_light_calibration.csv
formation_7_higher_light,44,40,307.34,formation_7_higher_light_calibration.csv
formation_7_higher_light,44,45,425.15,formation_7_higher_light_calibration.csv
formation_7_higher_light,44,50,544.45,formation_7_higher_light_calibration.csv
formation_7_higher_light,44,55,664.12,formation_7_higher_light_calibration.csv
formation_7_higher_light,44,60,783.87,formation_7_higher_light_calibration.csv
formation_7_higher_light,44,65,923.03,formation_7_higher_light_calibration.csv
formation_7_higher_light,44,70,1150.1,formation_7_higher_light_calibration.csv
formation_7_higher_light,44,75,1379.1,formation_7_higher_light_calibration.csv
formation_7_higher_light,44,80,1606.0,formation_7_higher_light_calibration.csv
formation_7_higher_light,44,85,1831.8,formation_7_higher_light_calibration.csv
formation_7_higher_light,44,90,2059.9,formation_7_higher_light_calibration.csv
formation_7_higher_light,44,95,2289.4,formation_7_higher_light_calibration.csv
formation_7_higher_light,44,100,2594.5,formation_7_higher_light_calibration.csv
formation_7_higher_light,45,10,30.998,formation_7_higher_light_calibration.csv
formation_7_higher_light,45,15,49.784,formation_7_higher_light_calibration.csv
formation_7_higher_light,45,20,69.923,formation_7_higher_light_calibration.csv
formation_7_higher_light,45,25,90.412,formation_7_higher_light_calibration.csv
formation_7_higher_light,45,30,110.94,formation_7_higher_light_calibration.csv
formation_7_higher_light,45,35,190.28,formation_7_higher_light_calibration.csv
formation_7_higher_light,45,40,308.8,formation_7_higher_light_calibration.csv
formation_7_higher_light,45,45,427.21,formation_7_higher_light_calibration.csv
formation_7_higher_light,45,50,547.09,formation_7_higher_light_calibration.csv
formation_7_higher_light,45,55,667.71,formation_7_higher_light_calibration.csv
formation_7_higher_light,45,60,787.92,formation_7_higher_light_calibration.csv
formation_7_higher_light,45,65,927.75,formation_7_higher_light_calibration.csv
formation_7_higher_light,45,70,1156.5,formation_7_higher_light_calibration.csv
formation_7_higher_light,45,75,1386.5,formation_7_higher_light_calibration.csv
formation_7_higher_light,45,80,1615.6999999999998,formation_7_higher_light_calibration.csv
formation_7_higher_light,45,85,1843.6,formation_7_higher_light_calibration.csv
formation_7_higher_light,45,90,2072.3,formation_7_higher_light_calibration.csv
formation_7_higher_light,45,95,2304.2,formation_7_higher_light_calibration.csv
formation_7_higher_light,45,100,2611.4,formation_7_higher_light_calibration.csv
formation_7_higher_light,46,10,31.096,formation_7_higher_light_calibration.csv
formation_7_higher_light,46,15,49.981,formation_7_higher_light_calibration.csv
formation_7_higher_light,46,20,70.171,formation_7_higher_light_calibration.csv
formation_7_higher_light,46,25,90.609,formation_7_higher_light_calibration.csv
formation_7_higher_light,46,30,111.31,formation_7_higher_light_calibration.csv
formation_7_higher_light,46,35,191.1,formation_7_higher_light_calibration.csv
formation_7_higher_light,46,40,310.1,formation_7_higher_light_calibration.csv
formation_7_higher_light,46,45,429.13,formation_7_higher_light_calibration.csv
formation_7_higher_light,46,50,549.54,formation_7_higher_light_calibration.csv
formation_7_higher_light,46,55,670.4,formation_7_higher_light_calibration.csv
formation_7_higher_light,46,60,791.76,formation_7_higher_light_calibration.csv
formation_7_higher_light,46,65,932.39,formation_7_higher_light_calibration.csv
formation_7_higher_light,46,70,1162.3000000000002,formation_7_higher_light_calibration.csv
formation_7_higher_light,46,75,1393.9,formation_7_higher_light_calibration.csv
formation_7_higher_light,46,80,1624.3000000000002,formation_7_higher_light_calibration.csv
formation_7_higher_light,46,85,1853.6,formation_7_higher_light_calibration.csv
formation_7_higher_light,46,90,2083.6,formation_7_higher_light_calibration.csv
formation_7_higher_light,46,95,2317.0,formation_7_higher_light_calibration.csv
formation_7_higher_light,46,100,2625.3,formation_7_higher_light_calibration.csv
formation_7_higher_light,47,10,31.208,formation_7_higher_light_calibration.csv
formation_7_higher_light,47,15,50.098,formation_7_higher_light_calibration.csv
formation_7_higher_light,47,20,70.351,formation_7_higher_light_calibration.csv
formation_7_higher_light,47,25,90.88,formation_7_higher_light_calibration.csv
formation_7_higher_light,47,30,111.6,formation_7_higher_light_calibration.csv
formation_7_higher_light,47,35,191.74,formation_7_higher_light_calibration.csv
formation_7_higher_light,47,40,311.26,formation_7_higher_light_calibration.csv
formation_7_higher_light,47,45,430.46,formation_7_higher_light_calibration.csv
formation_7_higher_light,47,50,551.7,formation_7_higher_light_calibration.csv
formation_7_higher_light,47,55,673.37,formation_7_higher_light_calibration.csv
formation_7_higher_light,47,60,795.2,formation_7_higher_light_calibration.csv
formation_7_higher_light,47,65,936.5,formation_7_higher_light_calibration.csv
formation_7_higher_light,47,70,1168.0,formation_7_higher_light_calibration.csv
formation_7_higher_light,47,75,1400.9,formation_7_higher_light_calibration.csv
formation_7_higher_light,47,80,1632.8,formation_7_higher_light_calibration.csv
formation_7_higher_light,47,85,1862.9,formation_7_higher_light_calibration.csv
formation_7_higher_light,47,90,2094.5,formation_7_higher_light_calibration.csv
formation_7_higher_light,47,95,2328.9,formation_7_higher_light_calibration.csv
formation_7_higher_light,47,100,2639.9,formation_7_higher_light_calibration.csv
formation_7_higher_light,48,10,31.282,formation_7_higher_light_calibration.csv
formation_7_higher_light,48,15,50.246,formation_7_higher_light_calibration.csv
formation_7_higher_light,48,20,70.517,formation_7_higher_light_calibration.csv
formation_7_higher_light,48,25,91.103,formation_7_higher_light_calibration.csv
formation_7_higher_light,48,30,111.86,formation_7_higher_light_calibration.csv
formation_7_higher_light,48,35,192.32,formation_7_higher_light_calibration.csv
formation_7_higher_light,48,40,312.4,formation_7_higher_light_calibration.csv
formation_7_higher_light,48,45,431.96,formation_7_higher_light_calibration.csv
formation_7_higher_light,48,50,553.95,formation_7_higher_light_calibration.csv
formation_7_higher_light,48,55,675.96,formation_7_higher_light_calibration.csv
formation_7_higher_light,48,60,797.9,formation_7_higher_light_calibration.csv
formation_7_higher_light,48,65,940.32,formation_7_higher_light_calibration.csv
formation_7_higher_light,48,70,1173.0,formation_7_higher_light_calibration.csv
formation_7_higher_light,48,75,1406.7,formation_7_higher_light_calibration.csv
formation_7_higher_light,48,80,1640.5,formation_7_higher_light_calibration.csv
formation_7_higher_light,48,85,1871.6,formation_7_higher_light_calibration.csv
formation_7_higher_light,48,90,2104.4,formation_7_higher_light_calibration.csv
formation_7_higher_light,48,95,2339.6,formation_7_higher_light_calibration.csv
formation_7_higher_light,48,100,2653.1,formation_7_higher_light_calibration.csv
formation_7_higher_light,49,10,31.37,formation_7_higher_light_calibration.csv
formation_7_higher_light,49,15,50.364,formation_7_higher_light_calibration.csv
formation_7_higher_light,49,20,70.773,formation_7_higher_light_calibration.csv
formation_7_higher_light,49,25,91.38,formation_7_higher_light_calibration.csv
formation_7_higher_light,49,30,112.18,formation_7_higher_light_calibration.csv
formation_7_higher_light,49,35,193.03,formation_7_higher_light_calibration.csv
formation_7_higher_light,49,40,313.61,formation_7_higher_light_calibration.csv
formation_7_higher_light,49,45,433.76,formation_7_higher_light_calibration.csv
formation_7_higher_light,49,50,556.29,formation_7_higher_light_calibration.csv
formation_7_higher_light,49,55,679.18,formation_7_higher_light_calibration.csv
formation_7_higher_light,49,60,801.82,formation_7_higher_light_calibration.csv
formation_7_higher_light,49,65,944.43,formation_7_higher_light_calibration.csv
formation_7_higher_light,49,70,1178.7,formation_7_higher_light_calibration.csv
formation_7_higher_light,49,75,1413.8,formation_7_higher_light_calibration.csv
formation_7_higher_light,49,80,1649.0,formation_7_higher_light_calibration.csv
formation_7_higher_light,49,85,1881.8,formation_7_higher_light_calibration.csv
formation_7_higher_light,49,90,2116.3,formation_7_higher_light_calibration.csv
formation_7_higher_light,49,95,2353.2000000000003,formation_7_higher_light_calibration.csv
formation_7_higher_light,49,100,2668.7,formation_7_higher_light_calibration.csv
formation_7_higher_light,50,10,32.147,formation_7_higher_light_calibration.csv
formation_7_higher_light,50,15,51.601,formation_7_higher_light_calibration.csv
formation_7_higher_light,50,20,72.388,formation_7_higher_light_calibration.csv
formation_7_higher_light,50,25,93.464,formation_7_higher_light_calibration.csv
formation_7_higher_light,50,30,114.78,formation_7_higher_light_calibration.csv
formation_7_higher_light,50,35,196.9,formation_7_higher_light_calibration.csv
formation_7_higher_light,50,40,319.44,formation_7_higher_light_calibration.csv
formation_7_higher_light,50,45,442.6,formation_7_higher_light_calibration.csv
formation_7_higher_light,50,50,566.09,formation_7_higher_light_calibration.csv
formation_7_higher_light,50,55,690.65,formation_7_higher_light_calibration.csv
formation_7_higher_light,50,60,815.73,formation_7_higher_light_calibration.csv
formation_7_higher_light,50,65,960.79,formation_7_higher_light_calibration.csv
formation_7_higher_light,50,70,1198.8000000000002,formation_7_higher_light_calibration.csv
formation_7_higher_light,50,75,1439.0,formation_7_higher_light_calibration.csv
formation_7_higher_light,50,80,1677.3,formation_7_higher_light_calibration.csv
formation_7_higher_light,50,85,1913.7,formation_7_higher_light_calibration.csv
formation_7_higher_light,50,90,2154.9,formation_7_higher_light_calibration.csv
formation_7_higher_light,50,95,2393.7,formation_7_higher_light_calibration.csv
formation_7_higher_light,50,100,2714.2,formation_7_higher_light_calibration.csv
formation_8_highest_light,4,10,2216.4,formation_8_highest_light_calibration.csv
formation_8_highest_light,4,15,3403.3,formation_8_highest_light_calibration.csv
formation_8_highest_light,4,20,4450.3,formation_8_highest_light_calibration.csv
formation_8_highest_light,4,25,5558.7,formation_8_highest_light_calibration.csv
